,PC1,PC2
10317.000022603,-0.13257179849285816,0.10114400616785918
10317.000022606,0.4150621581252384,-0.2369719581045574
10317.000022607,0.25757000540184366,0.18989084607717469
10317.000022608,-0.11634380933093019,0.050652140840316245
10317.000022609,-0.23362453836050043,-0.05288466363383192
10317.000022610,0.26406747531174024,-0.11358421314536632
10317.000022613,-0.1976758375219488,0.09518763165046852
10317.000022615,0.048461471281384644,0.18088049441360912
10317.000022618,0.08638291238417681,0.18774721581872594
10317.000022619,-0.10387334747363908,0.0211339671564024
10317.000022622,-0.15617893192991564,-0.011616900800378053
10317.000022623,-0.2792400868824294,-0.11968569927020861
10317.000022624,-0.095128790384286,0.1443192561995697
10317.000022626,-0.21695157405645119,-0.015479610923560597
10317.000022629,-0.2495847571675186,-0.054702050563827244
10317.000022630,0.28602451515506555,-0.1219376845263947
10317.000022632,0.3553433385100027,-0.16630059686627002
10317.000022633,0.053300141427661485,0.18151256648328687
10317.000022634,-0.1653674832109106,0.11081743340436903
10317.000022636,-0.16624621210391058,0.11434285813218306
10317.000022638,-0.30888571841194906,-0.13465566105300664
10317.000022639,0.1545710263845847,-0.09531266729219473
10317.000022640,0.04024008288484639,0.0735756806874455
10317.000022644,0.14965724728727262,0.019108601638785746
10317.000022645,-0.3284862700321407,-0.14405849350731337
10317.000022646,-0.15074052357088888,-0.09305397991162463
10317.000022653,-0.2527414341307246,-0.09799236410739852
10317.000022654,-0.24159457331472908,-0.026633345610496253
10317.000022655,-0.2801013127486602,-0.06112483445026212
10317.000022656,-0.023833256487216143,0.053570760976490675
10317.000022657,-0.017027772524459025,-0.06505093084257062
10317.000022658,0.10740906564095024,-0.14195336958884425
10317.000022659,-0.16433732863926834,-0.04681849090453976
10317.000022660,0.19969141981429825,-0.09993754368328069
10317.000022661,0.10480105683792255,0.2078919907116415
10317.000022662,0.34024591700965146,-0.04247595390696327
10317.000022663,0.1125628746893521,0.11697366060022113
10317.000022668,0.03991347704996812,0.018662691935261752
10317.000022670,-0.11782421313452546,0.1160529526351414
10317.000022672,-0.12933474592412622,0.13011067847671412
10317.000022673,-0.05600701272460377,0.1285483898984734
10317.000022674,-0.07779994700461118,-0.11328993562633939
10317.000022675,0.2073747518157003,-0.13402178180453397
10317.000022676,0.002964899366353283,0.020832914223825088
10317.000022678,-0.2871840937638105,-0.15238893126622577
10317.000022679,0.18812734591639138,-0.287350741679125
10317.000022680,0.058025754994376816,-0.20495051025656205
10317.000022685,0.20046967532395826,-0.39208034372335326
10317.000022696,0.22335472515648713,0.15059338929052338
10317.000022897,0.42130737237335947,-0.4795570537784758
10317.000022898,0.1606262308463217,-0.17176656409920593
10317.000022899,0.08319273242597496,0.15900757270402066
10317.000022900,0.14445897250218934,0.19014218134601124
10317.000022904,0.0856343098106473,-0.02409479875490334
10317.000022908,0.014913036133319575,0.01773221098346848
10317.000022910,-0.32927709745329825,-0.1097561767931868
10317.000022914,0.16244677153944395,-0.0197850433345742
10317.000022916,-0.14459530729189554,0.03652362393037077
10317.000022917,-0.22787252212037729,0.03977640416462917
10317.000022918,0.24988909778116067,-0.09332789664140358
10317.000022919,-0.07167289618047937,0.041712383730699194
10317.000022921,0.28159381643527626,0.059715136435157176
10317.000022923,0.22868071499366072,-0.028514278099801123
10317.000022924,0.2123244461386973,-0.3724363573334646
10317.000022925,-0.2753074328228688,-0.13920097509464796
10317.000022927,0.02844715562486508,0.1646438746104143
10317.000022931,-0.15379345204259448,0.07484364454380868
10317.000022939,0.1679632952666421,0.0535593923873223
10317.000022942,0.24497145374178497,-0.2544960661621159
10317.000022945,0.25008322499530333,0.11240501808134827
10317.000022946,-0.2897865995016221,-0.11402353402855554
10317.000022947,-0.1643230229409617,0.0805360935767248
10317.000022950,-0.060618197559265896,0.12437814566764831
10317.000022951,-0.2707588919402082,-0.049718381981970386
10317.000022952,-0.11066376559289423,0.07889543835149335
10317.000022953,-0.019660745965624983,0.2010974059016425
10317.000022954,0.23260351019620198,0.1944930222093599
10317.000022958,0.10273111376117804,-0.022666250997522175
10317.000022959,-0.06723714302945613,0.11912995842838181
10317.000022964,-0.19281257272986102,0.03942125390711003
10317.000022965,0.038238432134613504,0.09871214839801823
10317.000022968,0.2877063832411719,0.1293971764586591
10317.000022969,0.17172206256717495,0.13423335777071888
10317.000022973,0.2938658919060423,-0.07152547055188745
10317.000022974,-0.13710804364822124,0.06952114754812001
10317.000022976,0.002179487020702418,-0.05735908966931965
10317.000022977,0.08289670776742687,-0.056247851865655535
10317.000022979,-0.03231815130982093,0.15821079762674511
10317.000022980,0.33677804804116646,0.04299393189264478
10317.000022986,-0.07149177538730814,0.14004400835795897
10317.000022988,0.14551505149487223,0.17644825286129104
10317.000022990,-0.10326836111523215,-0.018640608149139908
10317.000022993,0.15048121289773295,0.16943780245567616
10317.000022994,0.2196119173301357,0.12551395175363614
10317.000022996,-0.20928141301520553,-0.03692426898999278
10317.000022997,0.0037354195592344997,-0.09217435803829095
10317.000022998,-0.3493438562142654,-0.13234876042255328
10317.000022999,-0.20458928839830143,0.01334541472757984
10317.000023002,0.0802900262091935,-0.12589593646745345
10317.000023005,0.20550565634156648,-0.11311316511229562
10317.000023006,-0.02247597790058585,0.13663463536584455
10317.000023013,0.1742822787824254,0.12850667560806936
10317.000023015,-0.20756466462964446,-0.04187289713392066
10317.000023020,0.10953892030113026,-0.02924988356226154
10317.000023021,0.0956027627693544,0.19713087050389186
10317.000023023,0.09477567110321948,0.11498219713816339
10317.000023026,0.10153296628529705,0.16463761639812582
10317.000023030,-0.20239707830248352,0.04117254055039475
10317.000023038,0.24908450266746593,0.15864412808990302
10317.000023040,0.094614157400367,0.10520688547394882
10317.000023042,0.3185276965473798,0.060565886053387454
10317.000023044,0.03755776092810621,0.15650987206843953
10317.000023046,-0.07814561911437352,0.14601790119136515
10317.000023047,0.16725679288169787,0.2074494889133592
10317.000023052,-0.08524664726956252,0.09889459998720083
10317.000023053,-0.05794741124821163,0.13998799325562858
10317.000023055,0.22668942959504265,0.22251689487669193
10317.000023063,-0.1829529794478837,0.10321300244411004
10317.000023064,0.2636486985014258,-0.16946557472563878
10317.000023065,0.02269249759130838,0.11477172413660977
10317.000023074,0.36035855796365557,-0.011705303764517092
10317.000023082,0.11107920122791,0.20503984230907407
10317.000023086,0.31387195766414183,-0.09888915958092927
10317.000023087,0.3218377935898496,-0.2604148938039999
10317.000023088,0.05070430461631717,0.2088348906442633
10317.000023089,0.29045525659565413,0.15311508739146956
10317.000023094,0.2454320729036986,0.05393148841723546
10317.000023095,-0.2299137043771259,0.07055871951296731
10317.000023096,-0.08641356722724094,0.11332236739816196
10317.000023100,0.31731631776729724,0.0861995662343817
10317.000023102,0.05352881995279605,0.07840476168752827
10317.000023103,0.14747847519057186,0.08643825515751354
10317.000023111,0.2369948269688223,-0.2146614547465939
10317.000023118,0.22629839769125004,-0.31037363165713566
10317.000023119,-0.23564348139436075,0.0346911132139333
10317.000023124,-0.2440532151767467,-0.020279707195464736
10317.000023125,-0.10776883023750414,0.13593174803894026
10317.000023126,-0.22576282735585648,-0.0395256370450403
10317.000023139,0.05831308626693528,0.08384865095961157
10317.000023144,0.3442308417377595,0.23723036646807952
10317.000023154,0.33094236195659316,-0.18566908020753028
10317.000023157,0.016341845461145137,-0.06476483218971171
10317.000023163,-0.2173934954666217,0.046536104291156004
10317.000023164,0.14731657930588254,0.16825856526893454
10317.000023165,-0.10992191740324983,0.1346950503506633
10317.000023176,0.02694677992342323,0.0078189628032326
10317.000023177,-0.24754528506366316,0.03210388005696029
10317.000023180,-0.2746433283149473,-0.09107250796609419
10317.000023203,0.20425254993022984,-0.39049580907065873
10317.000023206,0.1649396819556848,0.16030943313993382
10317.000023207,0.24285476081565716,0.05384117865136193
10317.000023210,-0.06306323775042914,0.15711390360993693
10317.000023212,-0.06468443324947912,0.14027648875308374
10317.000023213,0.21505806090441656,0.08818873133079715
10317.000023214,-0.1441752777629404,-0.009591810557537595
10317.000023215,0.07574291004482366,0.18699089074869632
10317.000023217,0.03152882888161918,0.1899747089303068
10317.000023218,-0.23020545397983355,0.07401661424599766
10317.000023224,0.1780617274458532,0.13899455690338167
10317.000023227,-0.2661054494638009,-0.06327860429710569
10317.000023228,0.1694524373887038,-0.07394962698581478
10317.000023230,-0.0067968537353383105,0.20257555490665619
10317.000023231,-0.007320061488574957,-0.13445137650301425
10317.000023232,-0.07830105170404546,-0.09850724477581141
10317.000023233,-0.012504827228754983,0.16934841689209948
10317.000023236,0.2403742052651591,-0.21722779030455908
10317.000023237,-0.08977532816768548,0.1191013241922742
10317.000023240,0.25687344821652386,-0.045433049907584726
10317.000023243,0.17965285807089174,0.22531858711744074
10317.000023245,-0.11557756247462904,0.08784134411411353
10317.000023250,0.29097274446836585,-0.0859736864500153
10317.000023251,0.3201792025457463,0.2056108029573514
10317.000023253,0.2583352342170504,0.12168256689107802
10317.000023254,0.022996452081023983,0.09922384930174322
10317.000023255,0.34709162794288245,0.12863044739132015
10317.000023256,0.24429341211815905,-0.045546787292089386
10317.000023258,0.1383164641087268,0.08340321554615875
10317.000023262,0.29410449623991325,0.19116927996209318
10317.000023273,0.18395448805602288,-0.39881853393334715
10317.000023274,-0.39872559702709715,-0.18516815555244867
10317.000023277,0.18185727110124172,-0.007139494700538605
10317.000023278,0.013350924510383139,0.16425279526675324
10317.000023286,0.3746433142914695,-0.18369884475054982
10317.000023287,-0.3240220738764053,-0.16190476037785181
10317.000023288,0.27058841199560274,-0.197990442028625
10317.000023295,0.3685377350329623,0.04515332034015804
10317.000023300,0.007429692543990864,0.10123660879013537
10317.000023321,0.323325998634922,0.08068427423103318
10317.000023322,-0.05122930631615973,0.005690037768192589
10317.000023323,-0.1456140460850984,0.02109085436076671
10317.000023327,0.29842223495487874,0.11903579359457565
10317.000023328,-0.030069374716874285,0.018284765917584735
10317.000023342,-0.15332198025133423,0.11604311037401953
10317.000023347,0.08204708280537967,0.10829100734562702
10317.000023348,0.3894189865989122,-0.2313392233272427
10317.000023350,0.2048649271012468,-0.4151714240285495
10317.000023355,-0.2859577852646082,-0.08995558100381293
10317.000023356,-0.23828379988094978,-0.03673964893948213
10317.000023358,0.16974276010699463,0.22981967836660347
10317.000023359,0.2344224975589424,0.2020614186607861
10317.000023373,0.10780432648956494,-0.02112636251801624
10317.000023375,0.37633611802420786,-0.1732240419567569
10317.000023378,-0.25595350898548613,-0.02000234136424958
10317.000023379,-0.34647176854151046,-0.11249174017256068
10317.000023380,0.30539744344486014,-0.3997131138225252
10317.000023381,-0.02764607482097624,0.04946488398940717
10317.000023382,0.33333087756933927,-0.125570345717002
10317.000023383,0.3204135370364295,-0.12320190653690061
10317.000023384,-0.20366789008130376,-0.009908396534401748
10317.000023385,-0.13070440211376455,0.008308552865227041
10317.000023386,0.024652650633369758,-0.009069827185622686
10317.000023387,0.04292086684518189,-0.04829314911880506
10317.000023388,-0.11975383383675564,0.12936921798991696
10317.000023389,-0.26790104784132784,-0.09912206819292034
10317.000023390,0.038714544940835996,0.1384145342390435
10317.000023391,0.21213412285142166,-0.1330709065901958
10317.000023392,-0.308630591156483,-0.113561132898758
10317.000023393,0.27439918502997745,-0.13775513406991946
10317.000023394,-0.220666820198207,-0.07714660828551559
10317.000023407,0.1456241353623926,0.042537099567633886
10317.000023412,0.10495765408073468,0.06009397947282175
10317.000023413,0.18337694612226943,0.2222802433154012
10317.000023414,0.13019980607842438,0.19658243109967885
10317.000023416,-0.3742148942784631,-0.21109899944813218
10317.000023427,0.3010486515223304,0.11908697498458012
10317.000023429,-0.18170797349486661,-0.04129192248556755
10317.000023432,0.1709698233747819,-0.039799841739328684
10317.000023440,-0.13691454587053895,-0.01751659236879557
10317.000023445,0.18242766604729396,-0.24433925020252928
10317.000023446,-0.3569576139371283,-0.15679138571547727
10317.000023451,0.28767504562323987,-0.12049900636345878
10317.000023452,0.25594140419713884,-0.20429291007240324
10317.000023460,0.12028564681857036,0.1847819683325249
10317.000023470,-0.0355805003562197,0.17135369943446285
10317.000023474,0.09316163339019541,0.18737658379945446
10317.000023475,0.046936160426464445,-0.0581951129908766
10317.000023478,0.17892433907335886,0.005105725613278383
10317.000023480,0.1554458452604084,0.22852676279274958
10317.000023486,0.10096086381199572,-0.15118842432799992
10317.000023487,-0.2233119020338009,-0.016479855300530852
10317.000023494,0.0492182613712924,0.11001908398361003
10317.000023499,-0.3403474173347205,-0.17308995176643988
10317.000023519,0.23340566459365572,-0.41519931914288477
10317.000023521,-0.010618580741478216,0.1767312042787658
10317.000023522,0.118696879603063,-0.08400012516971213
10317.000023523,0.29057397861051365,0.14941319210986426
10317.000023525,0.21174737395697338,-0.15069723758078205
10317.000023526,-0.25192103200964727,-0.039975731388263346
10317.000023527,0.22840550014902158,-0.07038879624872156
10317.000023532,0.09355704341069868,0.14586419896575886
10317.000023536,0.1028671713576035,0.12959965263831627
10317.000023537,0.03227498627276061,0.15120365765228816
10317.000023540,0.2623071819416692,-0.023379544069105463
10317.000023541,0.22528823361761818,0.09684215664630896
10317.000023543,0.3399411154202182,0.15727714329318834
10317.000023544,-0.07763895848437498,0.0719414966494589
10317.000023545,0.2025108429667882,-0.00925817447167605
10317.000023548,-0.0010529809517109958,0.10785076272721453
10317.000023549,0.3383686360790166,0.23026173924314183
10317.000023551,-0.11646882496603407,-0.05796421440849925
10317.000023552,-0.0417688742866714,0.13082842689387347
10317.000023554,0.150195300387784,0.026497311271948848
10317.000023557,-0.2877696598915367,-0.0663814298407607
10317.000023560,0.18913831567335163,0.1223056251167173
10317.000023561,-0.10933715320932004,-0.00014144381331401406
10317.000023563,-0.029312379246306215,0.07081928822562686
10317.000023578,-0.20024944476021794,0.014522469383665597
10317.000023580,0.1959735257071242,0.15235356246681395
10317.000023582,0.19057349482439082,-0.3643156769531617
10317.000023585,0.2994959482876646,0.10234895146701711
10317.000023588,0.2685607228051937,-0.07030531153398467
10317.000023589,-0.3940116344773237,-0.21174123156982028
10317.000023591,0.032319126136273316,0.057070692183602716
10317.000023592,0.29673382144397015,0.09584715268704766
10317.000023595,0.021177307804693762,-0.10674852821611067
10317.000023609,-0.2733778740019619,-0.0301812938041693
10317.000023615,0.10935884953926077,-0.2720494199872254
10317.000023617,0.14531122862852058,0.16014072102384888
10317.000023618,0.3143516502167103,0.21231892854864406
10317.000023619,-0.40149127564353526,-0.2111684561172336
10317.000023620,0.03790961950417409,0.17224688639604296
10317.000023622,0.1981403265195327,0.159488596253099
10317.000023623,0.207798049712926,0.030885925885118598
10317.000023624,0.11812227361903473,0.1674594819448798
10317.000023625,0.031694324009234255,0.19692695397732812
10317.000023626,-0.030104070010285554,0.09155061258745469
10317.000023629,0.02619829751592016,0.15101935390995483
10317.000023630,0.15328663706931886,0.05162163812517219
10317.000023637,0.22794865756577992,0.16077014254986188
10317.000023638,0.15589655512150635,-0.17586166187511273
10317.000023643,-0.27308329786758395,-0.03282701832086127
10317.000023648,0.1464106924075997,0.14024632479431953
10317.000023649,0.0938232220244088,0.00922319028777399
10317.000023650,0.18265701518588076,-0.3913156400388664
10317.000023651,0.35634729652698305,0.20567956667967924
10317.000023652,0.26587614216067273,0.18649097671595913
10317.000023653,-0.2823613378397537,-0.08200336363053623
10317.000023655,0.15315701347978197,0.10184204935371755
10317.000023656,-0.19148923471033208,0.012937400627865206
10317.000023657,0.22712112959320216,-0.3340292285944225
10317.000023661,-0.01498792115969905,0.12901655535635084
10317.000023663,0.2929829523500444,0.012147925273781859
10317.000023668,0.020436482979720498,-0.12678190211110188
10317.000023670,0.14160499831905426,-0.03398958481369205
10317.000023671,0.17935061740027777,-0.04529812662837339
10317.000023676,0.256136293318732,0.1482617578684089
10317.000023677,0.07791372412179674,-0.11289452326714369
10317.000023678,0.3273417206034436,-0.14430067231993055
10317.000023680,0.3019291814926904,-0.14707564302609563
10317.000023681,0.4139498825550688,-0.4251952712886106
10317.000023713,0.03585616104069768,0.21912401016919833
10317.000023714,-0.159016263367878,0.012727742110045124
10317.000023715,-0.1815230692814119,0.07536665085341945
10317.000023716,0.13761033659391952,0.11579069918972738
10317.000023731,-0.25137587812612916,0.0028567023374639245
10317.000023732,0.1860840824939477,0.22968045672068682
10317.000023733,-0.2652729976685616,-0.030985042083732105
10317.000023739,-0.06959215622202594,0.08091271116677726
10317.000023740,0.27343897361489927,0.11895259674167698
10317.000023741,0.19855780977882917,-0.3933063086936284
10317.000023742,0.20256714104106333,-0.4142009397247114
10317.000023744,0.2949813718244175,-0.2583621407662809
10317.000023745,-0.30118336735467355,-0.07954923500437042
10317.000023746,-0.3650115099558675,-0.19282494151455004
10317.000023748,0.16174411664345817,0.21716462185332328
10317.000023755,-0.10764896141361047,-0.01270173260079003
10317.000023756,0.24362804896533524,-0.34698437764792495
10317.000023758,0.15156981805723768,0.09590379641328346
10317.000023761,0.06710193009566007,0.06671232196250372
10317.000023762,0.18241932254513674,0.15405750851726108
10317.000023763,-0.021788285691439188,0.009501896575390655
10317.000023779,0.3227124427266901,0.19522408610317976
10317.000023780,0.18801774471084448,0.15065914551224047
10317.000023783,-0.185314973088535,0.076514854221997
10317.000023784,-0.13417382994058116,0.07990670375514168
10317.000023785,-0.2817810249832547,-0.06974535798780472
10317.000023789,-0.12003703973595385,0.09135999876315447
10317.000023792,-0.004591092917773012,0.12322874212945509
10317.000023793,0.286730771120809,-0.4111260133935049
10317.000023794,-0.2781544635266183,-0.09576156515138884
10317.000023795,0.18844383546634239,-0.10483992982617303
10317.000023796,0.2530669021355066,0.12731372747689432
10317.000023798,0.1888287331351592,0.05632082772885853
10317.000023799,0.2117842504488812,-0.02809287695402028
10317.000023801,-0.2936449579907791,-0.12390652030642188
10317.000023802,0.028271685548574312,0.17990890838983434
10317.000023808,0.17441575344609564,-0.018078664907701023
10317.000023809,0.3195256430809521,0.02440334333959981
10317.000023817,-0.09542701845685324,0.042642652849805035
10317.000023818,-0.0466891489100216,0.16436602370290948
10317.000023819,-0.30802499451043003,-0.09861077374203664
10317.000023823,0.21498913438065484,-0.15424190987376
10317.000023824,0.2202125222952578,-0.20387128500766233
10317.000023826,0.22413509022977435,0.14443459023398142
10317.000023828,0.368753099479161,-0.14479294383557237
10317.000023829,0.2068639934661434,-0.2307320071278431
10317.000023831,-0.02400584800715824,-0.004365206559926766
10317.000023832,0.11825416295574741,0.17559750790290723
10317.000023833,-0.14555581002837076,0.11687567251501792
10317.000023834,-0.1036049963072758,0.08316116827481315
10317.000023835,-0.24929889314405446,-0.03977128679075893
10317.000023836,0.17475355397346187,0.22136510350333374
10317.000023838,0.27857170409157794,-0.21330615386325918
10317.000023841,0.010384846225441675,0.17292447689756754
10317.000023842,-0.3219339882069591,-0.11799169639507412
10317.000023843,0.2085376306913262,0.21673373967417844
10317.000023845,-0.20511917071677627,0.00875149589761294
10317.000023846,-0.22609908120039937,-0.08783206386135022
10317.000023852,-0.27012232740933645,-0.06792393553021008
10317.000023853,0.2928080786144107,0.036463702780516166
10317.000023854,-0.10583975995659034,0.0796130706393117
10317.000023855,-0.16822236953469677,0.0028405257508116867
10317.000023856,0.04302070961941274,0.2098454622356067
10317.000023857,-0.29039918781490504,-0.08607331246271559
10317.000023858,-0.049228659137981315,0.15737916817077263
10317.000023863,0.2023482083790399,-0.39296727513523316
10317.000023865,-0.3457361225585981,-0.15721565287022207
10317.000023866,0.034781165744966445,0.19225402483279797
10317.000023867,0.06571868403917111,0.20312530172987536
10317.000023868,0.1521043628829763,0.029511038970349707
10317.000023869,0.17542061701349967,-0.15810374272775662
10317.000023874,-0.3141312993290555,-0.15546025508953226
10317.000023879,-0.0793643189171833,0.10936894336314909
10317.000023880,0.12591255794218653,-0.16374399625429953
10317.000023881,0.22198781490874736,0.14408802918652422
10317.000023886,-0.007243767194239083,0.022189676509390348
10317.000023888,-0.2885113185189989,-0.05429608809306445
10317.000023889,-0.19297087509725006,0.06452952692211728
10317.000023892,0.21653428330347935,0.18347219312388952
10317.000023893,0.30519696178395794,0.20797818291137354
10317.000023894,-0.11613617545174762,0.10174267647100861
10317.000023895,-0.18048894630556028,0.07686844424924484
10317.000023911,-0.3702636038475854,-0.1724395625844569
10317.000023918,0.25353895881261723,0.10819605248236289
10317.000023925,0.061187394017103894,-0.10693192430195174
10317.000023926,0.30439777780211436,0.19277486311654726
10317.000023927,0.12313720940736603,0.19550437913015367
10317.000023928,0.21943396532804088,0.2088226207219505
10317.000023929,0.33270245597080506,0.06951544104505372
10317.000023948,0.028827330952239626,0.04775075019577814
10317.000023949,0.10547325909355285,-0.07834273410867008
10317.000023951,0.0680520939656345,0.00781340234509488
10317.000023952,0.19992160724259456,-0.3615928407101863
10317.000023953,-0.2513902319251913,-0.0713161563822831
10317.000023960,-0.055403602728835766,-0.0029446778281219947
10317.000023961,0.11050017702999522,-0.09241721778970943
10317.000023965,0.40570001538314954,-0.14289702328415782
10317.000023969,-0.15187275087791044,0.0035811697823319526
10317.000023970,0.17974247042829136,0.076628931997223
10317.000023972,0.0821286075051386,0.16909841502682024
10317.000023973,0.09518334090633214,0.1981068139160731
10317.000023974,0.17384057090236263,0.047812952954377
10317.000023975,0.1360799313098179,0.003049116355308777
10317.000023984,0.21240273389600176,0.16298188047516682
10317.000023987,0.1807454308187446,-0.25992122541845236
10317.000025988,0.18517115857170394,-0.17395830535364315
10317.000025989,0.1610886445756579,0.18766297601463322
10317.000025991,-0.17105745030609915,0.03988555396005053
10317.000025993,0.17675599730875682,0.050590581024040966
10317.000025998,0.03719610086210338,0.04034535615020236
10317.000026000,0.15183863927524546,0.1351051361316149
10317.000026002,-0.035624599010681955,-0.017378171564786268
10317.000026008,0.27785297497214256,-0.19248450188059593
10317.000026011,-0.03265273746527478,0.10405013896170637
10317.000026014,0.048575562861804394,0.15575864536989734
10317.000026015,-0.3429551106445086,-0.21251808808929679
10317.000026016,0.14678206290737705,-0.03632620466588318
10317.000026020,0.1698769036872361,-0.32479470518390524
10317.000026021,0.16069561311747524,0.2201367498561505
10317.000026024,0.25866483007027463,0.07117785385698495
10317.000026026,-0.06989795773116828,0.04891044133328974
10317.000026027,0.004789366812001078,0.161031805536898
10317.000026028,0.009443329742636787,0.19200333937703817
10317.000026033,-0.1585124013599142,0.09857312842629269
10317.000026034,0.1953416053228661,0.0013181729211362457
10317.000026037,0.24314679699924396,0.1853639839149563
10317.000026038,0.11503627911663358,0.21131837363333084
10317.000026039,-0.017453303645868504,-0.1815445277816936
10317.000026041,0.00905089270893013,-0.04262351231990532
10317.000026042,0.2453503370231511,0.16596041078496862
10317.000026044,0.21105802405492766,0.10298340603240916
10317.000026047,-0.08362455651503292,0.13114963181489736
10317.000026048,-0.017661143050966274,0.16558589915241903
10317.000026049,-0.024294294615199174,-0.10792701664283248
10317.000026054,0.17355663339186547,-0.1532224105530169
10317.000026055,-0.18103626747830331,-0.008295343724323933
10317.000026056,0.25665584332441554,-0.24396966360195618
10317.000026057,0.049014144073562534,0.019846449664599246
10317.000026061,-0.3574204236967733,-0.16908949002720916
10317.000026068,-0.34850105075473786,-0.19085999048892927
10317.000026069,-0.27558278562763083,-0.07502693389889122
10317.000026071,0.04989314849867126,0.026263801220420654
10317.000026073,-0.15909314546345363,0.016680118619007908
10317.000026077,-0.3583691208929138,-0.14676566318730322
10317.000026079,0.017390794032357645,0.10895217262283849
10317.000026080,0.25075498231455795,0.14003521663330387
10317.000026081,-0.05615830587214965,0.16998458556790186
10317.000026082,0.2581575598567922,-0.12554331469058227
10317.000026083,0.327205644124496,-0.14330119206708145
10317.000026085,0.28479954292335835,0.03674221673234131
10317.000026089,0.18304681391284522,-0.20892817031633518
10317.000026094,-0.1158833107777312,0.07643354240609347
10317.000026095,0.3541881193559864,-0.22483228263090102
10317.000026096,-0.10842907415491893,0.058948484110193905
10317.000026098,0.36910497610988907,-0.20386528159159523
10317.000026099,0.2649761240522246,-0.023056419926399892
10317.000026100,0.16044230926985598,0.13035481521261072
10317.000026101,0.1959344757022112,-0.14971461338084513
10317.000026102,0.2302831380042867,-0.1651734149318997
10317.000026103,-0.2923809455326505,-0.09095707419727958
10317.000026104,0.27599406545405053,0.07966220285219507
10317.000026105,-0.2594083624929113,-0.17373772536408877
10317.000026106,-0.18115964592358585,0.012768457221695475
10317.000026107,0.18852386348655975,-0.008652139410841433
10317.000026108,-0.16648763594580657,-0.09285833280344301
10317.000026109,-0.05773679923434322,0.13347781957277763
10317.000026110,-0.15923099437746793,0.0009803835821814008
10317.000026111,0.39353714982838794,-0.42119600088660764
10317.000026112,-0.02223911569654408,0.1566930802371223
10317.000026113,-0.23208583074953384,-0.014705031642837166
10317.000026114,-0.2590865101222662,-0.05233974381489502
10317.000026115,0.3182850686539027,-0.22263094003162595
10317.000026116,-0.2396852255993463,-0.027675322684078685
10317.000026119,-0.03746285665790188,0.10370893976372159
10317.000026120,0.037017815742562264,0.18196684388139722
10317.000026122,-0.3036081551229861,-0.08810723789011735
10317.000026123,0.372290369678672,-0.38409504427517555
10317.000026124,-0.018523747253901775,0.11838248377048732
10317.000026125,0.0830886400259984,0.1290318361889685
10317.000026126,-0.3435625200791063,-0.16644258858526778
10317.000026127,0.007173610658468741,0.1054540087777676
10317.000026128,0.1031275702393087,0.07696857262382123
10317.000026129,0.3865693457977141,-0.18022622084104653
10317.000026130,-0.1466198211346813,0.036408884259686435
10317.000026131,0.0288396674295853,0.04001520994343607
10317.000026132,0.017322486253933775,0.1547151707694558
10317.000026133,0.03278109500741413,-0.14955161003110728
10317.000026134,-0.2053864179480347,0.05732468469585229
10317.000026135,0.056447380434920515,0.17192507309294044
10317.000026136,0.16744034922333473,0.16935676178544196
10317.000026137,0.05712829537445364,0.041838523879973506
10317.000026138,0.19936724742752707,-0.13253137916579136
10317.000026139,-0.029748226671038176,0.16281760167542755
10317.000026140,-0.016135305316239072,-0.04330264937360956
10317.000026141,0.05260657825588061,-0.00733374428763841
10317.000026142,-0.31508904464853055,-0.08139406620397453
10317.000026143,0.34486852711421256,-0.363280759226076
10317.000026144,-0.027949750938445327,0.1634346486375812
10317.000026157,0.26566482716589407,-0.009760188329218294
10317.000026181,0.03245707680864931,0.021670301339458752
10317.000026183,-0.16430313748201883,0.09784108697234141
10317.000026184,0.031041846412678414,0.17707560801914152
10317.000026186,0.2962555904113137,-0.07497105705669424
10317.000026187,0.30706215192033015,0.14306635029877765
10317.000026188,0.19395687954975377,-0.3279037831919705
10317.000026189,0.015422232082882336,0.1662926301966607
10317.000026190,0.2103400519862595,-0.11747980051971363
10317.000026192,-0.028611567364545842,0.16059478536706734
10317.000026193,0.3736029797982303,-0.16626648096421484
10317.000026195,-0.026129487570568627,0.14811797775438557
10317.000026196,-0.13806193025562674,0.020822491140455146
10317.000026198,0.17068793881649114,0.16038594884663107
10317.000026417,-0.18599015790944695,-0.06460176652200873
10317.000026421,0.16239590111931113,0.21836148835673236
10317.000026422,-0.21897998301348848,-0.09164293415427682
10317.000026423,-0.25218808713952284,-0.062123747349023956
10317.000026424,0.2627889409894991,-0.15874206909287497
10317.000026425,0.2613742946400175,0.19068945843572407
10317.000026426,-0.10814231808645432,0.12294220987728703
10317.000026427,-0.07022908274469522,0.1348103754668214
10317.000026432,0.0822050774369411,0.11926147858811197
10317.000026440,0.29694000800150555,0.13280923342443327
10317.000026441,0.1396000276068751,0.04049821026305363
10317.000026447,-0.028028904313505874,-0.06366218429545896
10317.000026452,0.038204333212554856,0.14898890417440397
10317.000026458,-0.11803933672141842,0.15156725470349608
10317.000026460,0.21837439690031615,0.17279044658679327
10317.000026461,-0.01948709155420241,0.030549216559844803
10317.000026465,0.09967787081068441,-0.1441414076380143
10317.000026466,0.14648106012005555,-0.10334792382423255
10317.000026467,-0.3094615182160794,-0.08301994919506847
10317.000026468,-0.006442977204041103,0.15973839143952964
